domain,Mi,apache,bsd,gpl,mit,prop,genfoss,missing,FOSS
results/ua.es,713,0.726507713884993,0.0715287517531557,0,0,0.150070126227209,0,0.0518934081346423,0.798036465638149
results/uamont.edu,82,0,0,0,0,0.0609756097560976,0,0.939024390243902,0
results/uancv.edu.pe,505,0.576237623762376,0,0,0,0,0,0.423762376237624,0.576237623762376
results/uantof.cl,68,0.838235294117647,0.0147058823529412,0,0,0.0735294117647059,0,0.0735294117647058,0.852941176470588
results/uap-bd.edu,17,0.823529411764706,0,0,0,0.117647058823529,0,0.0588235294117647,0.823529411764706
results/ua.pt,474,0.0611814345991561,0.124472573839662,0,0,0.746835443037975,0,0.0675105485232068,0.185654008438819
results/uast.ac.ir,36,0.194444444444444,0.277777777777778,0,0,0.5,0,0.0277777777777778,0.472222222222222
results/ubd.edu.bn,41,0.658536585365854,0.0731707317073171,0,0,0.170731707317073,0,0.0975609756097561,0.731707317073171
results/ub.edu.ar,31,0.419354838709677,0.225806451612903,0,0,0.354838709677419,0,0,0.645161290322581
results/ubi.pt,393,0.834605597964377,0.00763358778625954,0,0,0.124681933842239,0,0.0330788804071247,0.842239185750636
results/ucasal.net,5,1,0,0,0,0,0,0,1
results/ucbcba.edu.bo,9,0.888888888888889,0,0,0,0.111111111111111,0,0,0.888888888888889
results/uc-bcf.edu.ph,12,0.166666666666667,0,0,0,0.75,0,0.0833333333333334,0.166666666666667
results/ucb.edu.pr,17,0.352941176470588,0,0,0,0.647058823529412,0,0,0.352941176470588
results/ucbukavu.ac.cd,8,1,0,0,0,0,0,0,1
results/uccaribe.edu,3,0,0,0,0,0.333333333333333,0,0.666666666666667,0
results/uccuyo.edu.ar,37,0.891891891891892,0.108108108108108,0,0,0,0,0,1
results/uc.edu.ve,293,0.856655290102389,0.0784982935153584,0,0,0.0136518771331058,0,0.0511945392491467,0.935153583617747
results/ucem.edu.mx,4,0.75,0,0,0,0.25,0,0,0.75
results/ucem.edu.ni,11,0.727272727272727,0,0,0,0,0,0.272727272727273,0.727272727272727
results/ucentral.edu.co,28,0.535714285714286,0.0357142857142857,0,0,0,0,0.428571428571429,0.571428571428571
results/u-cergy.fr,335,0.776119402985075,0.0238805970149254,0,0,0.0417910447761194,0,0.158208955223881,0.8
results/ucervantes.cl,2,1,0,0,0,0,0,0,1
results/ucg.gr,1,0,1,0,0,0,0,0,1
results/uchile.cl,2649,0.742544356360891,0.110607776519441,0,0,0.0169875424688562,0,0.129860324650812,0.853152132880332
results/ucla.edu,656,0.469512195121951,0.125,0.00152439024390244,0,0.257621951219512,0,0.146341463414634,0.596036585365854
results/ucm.sk,83,0.819277108433735,0.0963855421686747,0,0,0.036144578313253,0,0.0481927710843374,0.91566265060241
results/uco.edu,155,0.109677419354839,0.0387096774193548,0,0,0.0967741935483871,0,0.754838709677419,0.148387096774194
results/ucol.mx,119,0.689075630252101,0.0252100840336134,0,0,0.184873949579832,0,0.100840336134454,0.714285714285714
results/ucsa.edu.py,8,0.375,0,0,0,0.375,0,0.25,0.375
results/ucy.ac.cy,359,0.707520891364902,0.0501392757660167,0,0,0.144846796657382,0,0.0974930362116991,0.757660167130919
results/uda.edu.ar,13,0.615384615384615,0,0,0,0.307692307692308,0,0.0769230769230769,0.615384615384615
results/udallas.edu,39,0.128205128205128,0.102564102564103,0,0,0.282051282051282,0,0.487179487179487,0.230769230769231
results/udenar.edu.co,97,0.88659793814433,0.0103092783505155,0,0,0.0824742268041237,0,0.020618556701031,0.896907216494845
results/udesarrollo.cl,3,0.666666666666667,0,0,0,0,0,0.333333333333333,0.666666666666667
results/udes.edu.co,119,0.226890756302521,0.252100840336134,0,0,0.403361344537815,0,0.117647058823529,0.478991596638655
results/udg.es,30,0.8,0,0,0,0.166666666666667,0,0.0333333333333333,0.8
results/udmercy.edu,191,0.764397905759162,0.0157068062827225,0.00523560209424084,0,0.031413612565445,0,0.183246073298429,0.785340314136126
results/udo.mx,11,0.454545454545455,0,0,0,0.545454545454545,0,0,0.454545454545455
results/udp.cl,331,0.0634441087613293,0.0120845921450151,0,0,0.619335347432024,0,0.305135951661631,0.0755287009063444
results/ue.edu.ph,6,0.166666666666667,0.666666666666667,0,0,0,0,0.166666666666667,0.833333333333333
results/uef.ru,94,0,1,0,0,0,0,0,1
results/uefs.br,181,0.762430939226519,0.0110497237569061,0,0,0.104972375690608,0,0.121546961325967,0.773480662983425
results/uel.ac.uk,92,0.25,0.0652173913043478,0,0,0.445652173913043,0,0.239130434782609,0.315217391304348
results/uenogakuen.ac.jp,5,1,0,0,0,0,0,0,1
results/uerj.br,691,0.768451519536903,0.0636758321273517,0.00868306801736614,0,0.0289435600578871,0.00868306801736614,0.130246020260492,0.840810419681621
results/uerm.edu.ph,9,0.888888888888889,0,0,0,0,0,0.111111111111111,0.888888888888889
results/uesiglo21.edu.ar,10,0.3,0.1,0,0,0.6,0,0,0.4
results/ufla.br,271,0.357933579335793,0.597785977859779,0,0,0.025830258302583,0,0.018450184501845,0.955719557195572
results/ufl.edu,4315,0.665353418308227,0.0199304750869061,0.00115874855156431,0,0.156894553881808,0.00115874855156431,0.156662804171495,0.686442641946698
results/ufpa.br,764,0.845549738219895,0.0955497382198953,0.00130890052356021,0,0.00392670157068063,0,0.0536649214659686,0.942408376963351
results/ufp.pt,177,0.80225988700565,0.0847457627118644,0,0,0.0621468926553672,0,0.0508474576271186,0.887005649717514
results/ufrgs.br,568,0.496478873239437,0.424295774647887,0,0,0.0651408450704225,0,0.0140845070422535,0.920774647887324
results/ufrn.br,929,0.657696447793326,0.294940796555436,0,0,0.00215285252960172,0,0.0452099031216362,0.952637244348762
results/ufro.cl,317,0.678233438485804,0.290220820189274,0,0,0.00315457413249211,0,0.028391167192429,0.968454258675079
results/ufv.br,1151,0.346655082536924,0.609904430929626,0,0,0.00955690703735882,0,0.0338835794960903,0.956559513466551
results/ugm.ac.id,9292,0.0232458028411537,0.954261730520878,0,0,0.00118381403357727,0,0.0213086526043909,0.977507533362032
results/ugma.edu.ve,2,0,0,0,0,1,0,0,0
results/ugto.mx,143,0.559440559440559,0.041958041958042,0,0,0.181818181818182,0,0.216783216783217,0.601398601398601
results/uho.edu.cu,24,0,1,0,0,0,0,0,1
results/uia.mx,60,0.45,0.0166666666666667,0,0,0.483333333333333,0,0.0499999999999999,0.466666666666667
results/ui.edu.ng,253,0.0948616600790514,0.0158102766798419,0,0,0.869565217391304,0,0.0197628458498024,0.110671936758893
results/uist.edu.mk,47,0.914893617021277,0,0,0,0,0,0.0851063829787234,0.914893617021277
results/ujmd.edu.sv,24,0.75,0,0,0,0,0,0.25,0.75
results/ukdw.ac.id,101,0.871287128712871,0.0099009900990099,0,0,0.099009900990099,0,0.0198019801980198,0.881188118811881
results/u-keiai.ac.jp,14,0.928571428571429,0,0,0,0,0,0.0714285714285714,0.928571428571429
results/ukma.kiev.ua,134,0.992537313432836,0.00746268656716418,0,0,0,0,0,1
results/ukrida.ac.id,21,0.523809523809524,0.380952380952381,0,0,0.0952380952380952,0,0,0.904761904761905
results/uktech.ac.in,16,0.625,0,0,0,0.3125,0,0.0625,0.625
results/ulatina.ac.cr,58,0.672413793103448,0.0172413793103448,0,0,0.137931034482759,0,0.172413793103448,0.689655172413793
results/ula.ve,71,0.887323943661972,0.028169014084507,0,0,0.0845070422535211,0,0,0.915492957746479
results/ulb.ac.be,626,0.849840255591054,0.0575079872204473,0,0,0.0191693290734824,0,0.0734824281150159,0.907348242811502
results/ulk.ac.rw,3,0.666666666666667,0,0,0,0.333333333333333,0,0,0.666666666666667
results/ulm.edu,48,0.666666666666667,0.145833333333333,0.0208333333333333,0,0.125,0,0.0416666666666667,0.833333333333333
results/ulspu.ru,31,0.741935483870968,0.0967741935483871,0,0,0.0967741935483871,0,0.064516129032258,0.838709677419355
results/umaine.edu,188,0.180851063829787,0.712765957446808,0,0,0.0691489361702128,0,0.0372340425531915,0.893617021276596
results/umbb.dz,12,1,0,0,0,0,0,0,1
results/umd.edu,103,0.378640776699029,0.0776699029126214,0,0,0.106796116504854,0,0.436893203883495,0.456310679611651
results/um.edu.my,330,0.272727272727273,0.445454545454545,0,0,0.0181818181818182,0,0.263636363636364,0.718181818181818
results/umk.edu.my,121,0.900826446280992,0.0165289256198347,0.0413223140495868,0,0.0165289256198347,0,0.0247933884297521,0.958677685950413
results/uml.edu,174,0.293103448275862,0.0919540229885057,0,0,0.53448275862069,0,0.0804597701149425,0.385057471264368
results/umy.ac.id,389,0.0539845758354756,0.879177377892031,0,0,0.0488431876606684,0,0.0179948586118251,0.933161953727506
results/unab.cl,129,0.286821705426357,0.13953488372093,0,0,0.503875968992248,0,0.0697674418604651,0.426356589147287
results/unachi.ac.pa,11,0.636363636363636,0.363636363636364,0,0,0,0,0,1
results/unad.edu.co,122,0.844262295081967,0.0245901639344262,0,0,0.0819672131147541,0,0.0491803278688524,0.868852459016394
results/unb.ca,218,0.610091743119266,0.137614678899083,0,0,0.0596330275229358,0,0.192660550458716,0.747706422018349
results/unbc.ca,231,0.333333333333333,0.0606060606060606,0,0,0.0952380952380952,0,0.510822510822511,0.393939393939394
results/unbsj.ca,28,1,0,0,0,0,0,0,1
results/undip.ac.id,1739,0.837837837837838,0.000575043128234618,0,0,0.00172512938470385,0,0.159861989649224,0.838412880966072
results/unge.gq,0,NA,NA,NA,NA,NA,NA,NA,NA
results/unibas.it,67,0.835820895522388,0.0298507462686567,0,0,0.0149253731343284,0,0.119402985074627,0.865671641791045
results/unib.br,1,1,0,0,0,0,0,0,1
results/unibg.it,213,0.727699530516432,0.0751173708920188,0,0,0.107981220657277,0,0.0892018779342724,0.802816901408451
results/unibosco.br,1,0,0,0,0,1,0,0,0
results/unic.ac.cy,183,0.382513661202186,0.163934426229508,0.0163934426229508,0,0.327868852459016,0,0.109289617486339,0.562841530054645
results/unica.it,287,0.721254355400697,0.212543554006969,0.00348432055749129,0,0.0139372822299652,0,0.0487804878048781,0.937282229965157
results/unicaribe.edu.do,17,0.117647058823529,0,0,0,0,0,0.882352941176471,0.117647058823529
results/unicastelo.br,0,NA,NA,NA,NA,NA,NA,NA,NA
results/unicen.edu.ar,434,0.483870967741935,0.0552995391705069,0,0,0.00460829493087558,0,0.456221198156682,0.539170506912442
results/unicid.br,3,0,0,0,0,0,0,1,0
results/unideb.hu,1044,0.947318007662835,0.0277777777777778,0.00383141762452107,0,0.010536398467433,0,0.0105363984674329,0.978927203065134
results/uni.edu,36,0.138888888888889,0.138888888888889,0,0,0.166666666666667,0,0.555555555555556,0.277777777777778
results/uni-erfurt.de,88,0.215909090909091,0.534090909090909,0.0909090909090909,0,0.147727272727273,0,0.0113636363636364,0.840909090909091
results/unifacs.br,134,0.082089552238806,0,0,0,0.902985074626866,0,0.0149253731343283,0.082089552238806
results/unigranrio.br,6,0.166666666666667,0,0,0,0,0,0.833333333333333,0.166666666666667
results/unikom.ac.id,1691,0.0845653459491425,0.00768775872264932,0.000591366055588409,0,0.00827912477823773,0,0.898876404494382,0.0928444707273802
results/unimas.my,197,0.0761421319796954,0.741116751269036,0,0,0.0050761421319797,0,0.177664974619289,0.817258883248731
results/unimib.it,555,0.621621621621622,0.120720720720721,0,0.0036036036036036,0.0990990990990991,0,0.154954954954955,0.745945945945946
results/unine.ch,121,0.84297520661157,0.0413223140495868,0,0,0.0991735537190083,0,0.0165289256198348,0.884297520661157
results/unin.hr,52,0.865384615384615,0,0,0,0.0576923076923077,0,0.0769230769230769,0.865384615384615
results/unipe.br,35,0.342857142857143,0.0285714285714286,0,0,0.457142857142857,0,0.171428571428571,0.371428571428571
results/uni-plovdiv.bg,123,0.853658536585366,0.0813008130081301,0,0,0.016260162601626,0,0.0487804878048781,0.934959349593496
results/unipv.it,698,0.696275071633238,0.0501432664756447,0.00859598853868195,0,0.100286532951289,0.00859598853868195,0.144699140401146,0.755014326647565
results/unirsm.sm,16,0.375,0.5625,0,0,0.0625,0,0,0.9375
results/unisa.br,19,0.421052631578947,0.157894736842105,0,0,0.0526315789473684,0,0.368421052631579,0.578947368421053
results/unisg.ch,339,0.424778761061947,0.250737463126844,0,0,0.138643067846608,0,0.185840707964602,0.675516224188791
results/unissula.ac.id,132,0.621212121212121,0.0151515151515152,0,0,0.333333333333333,0,0.0303030303030303,0.636363636363636
results/uni-stuttgart.de,1670,0.44251497005988,0.508383233532934,0.00119760479041916,0,0.0251497005988024,0,0.0227544910179641,0.952095808383233
results/uniswa.sz,24,1,0,0,0,0,0,0,1
results/unitbv.ro,170,0.523529411764706,0.241176470588235,0,0,0.152941176470588,0,0.0823529411764705,0.764705882352941
results/uniten.edu.my,84,0.166666666666667,0,0,0,0.404761904761905,0,0.428571428571429,0.166666666666667
results/univagro-iasi.ro,2,0,0,0,0,1,0,0,0
results/univ-avignon.fr,347,0.795389048991354,0.141210374639769,0,0,0,0,0.0634005763688761,0.936599423631124
results/univd.edu.ua,29,0.206896551724138,0.793103448275862,0,0,0,0,0,1
results/univ-douala.com,10,0.5,0,0,0,0,0,0.5,0.5
results/universidad-policial.edu.ar,29,0.793103448275862,0.0344827586206897,0,0,0,0,0.172413793103448,0.827586206896552
results/universitateamaritima.ro,0,NA,NA,NA,NA,NA,NA,NA,NA
results/universityliberia.org,4,1,0,0,0,0,0,0,1
results/univgb.rnu.tn,0,NA,NA,NA,NA,NA,NA,NA,NA
results/univ.gda.pl,171,0.859649122807018,0.105263157894737,0,0,0.0233918128654971,0,0.0116959064327485,0.964912280701754
results/univ-lille1.fr,544,0.775735294117647,0.172794117647059,0,0,0.0165441176470588,0,0.0349264705882353,0.948529411764706
results/univ-littoral.fr,271,0.74169741697417,0.118081180811808,0,0,0,0,0.140221402214022,0.859778597785978
results/univ-lyon2.fr,210,0.785714285714286,0.0857142857142857,0,0,0.0428571428571429,0,0.0857142857142857,0.871428571428571
results/univ-mulhouse.fr,13,0.538461538461538,0.384615384615385,0,0,0,0,0.0769230769230769,0.923076923076923
results/univ-oran.dz,3,1,0,0,0,0,0,0,1
results/univ-oujda.ac.ma,0,NA,NA,NA,NA,NA,NA,NA,NA
results/univ-paris12.fr,33,0.393939393939394,0.575757575757576,0,0,0,0,0.0303030303030303,0.96969696969697
results/univ-paris5.fr,177,0.853107344632768,0.11864406779661,0,0,0.0225988700564972,0,0.00564971751412424,0.971751412429379
results/univ-paris8.fr,355,0.492957746478873,0.501408450704225,0,0,0,0,0.0056338028169014,0.994366197183099
results/univ-poitiers.fr,503,0.767395626242545,0.0675944333996024,0,0,0.0656063618290258,0,0.099403578528827,0.834990059642147
results/univr.it,233,0.59656652360515,0.0901287553648069,0,0,0.184549356223176,0,0.128755364806867,0.686695278969957
results/univ.uzhgorod.ua,3,1,0,0,0,0,0,0,1
results/uni-wuppertal.de,993,0.433031218529708,0.0453172205438066,0,0,0.0120845921450151,0,0.50956696878147,0.478348439073515
results/unizik.edu.ng,150,0.933333333333333,0,0,0,0.0333333333333333,0,0.0333333333333333,0.933333333333333
results/unjbg.edu.pe,40,0.5,0.05,0,0,0.425,0,0.025,0.55
results/unkorce.edu.al,5,0,0,0,0,0.6,0,0.4,0
results/unlam.edu.ar,66,0.212121212121212,0.0757575757575758,0,0,0.0303030303030303,0,0.681818181818182,0.287878787878788
results/uno.edu,447,0.029082774049217,0.105145413870246,0,0,0.787472035794183,0,0.0782997762863534,0.134228187919463
results/unom.ac.in,0,NA,NA,NA,NA,NA,NA,NA,NA
results/unq.edu.ar,0,NA,NA,NA,NA,NA,NA,NA,NA
results/unsa.edu.pe,0,NA,NA,NA,NA,NA,NA,NA,NA
results/unse.edu.ar,0,NA,NA,NA,NA,NA,NA,NA,NA
results/unsri.ac.id,256,0.4609375,0.50390625,0,0,0,0,0.03515625,0.96484375
results/unsxx.edu.bo,9,0.555555555555556,0.222222222222222,0,0,0,0,0.222222222222222,0.777777777777778
results/unsyiah.ac.id,627,0.86762360446571,0.0430622009569378,0,0,0,0,0.0893141945773525,0.910685805422648
results/uofg.edu.sd,94,0.117021276595745,0.0106382978723404,0,0,0.851063829787234,0,0.0212765957446809,0.127659574468085
results/uog.ac.pg,2,0,0,0,0,0,0,1,0
results/uogj.edu.al,3,0.666666666666667,0,0,0,0,0,0.333333333333333,0.666666666666667
results/uoguelph.ca,1147,0.319965126416739,0.0976460331299041,0,0,0.22667829119442,0,0.355710549258936,0.417611159546643
results/uoit.ca,189,0.825396825396825,0.0740740740740741,0,0,0.0740740740740741,0,0.0264550264550265,0.899470899470899
results/uok.edu.sy,10,0.9,0,0,0,0,0,0.1,0.9
results/uokufa.edu.iq,114,0.508771929824561,0,0,0,0.456140350877193,0,0.0350877192982456,0.508771929824561
results/uop.edu,995,0.133668341708543,0.136683417085427,0,0,0.078391959798995,0,0.651256281407035,0.27035175879397
results/uottawa.ca,391,0.337595907928389,0.40920716112532,0,0,0.0767263427109974,0,0.176470588235294,0.746803069053708
results/upa.cl,16,0.375,0.125,0,0,0.0625,0,0.4375,0.5
results/upaep.mx,106,0.830188679245283,0.00943396226415094,0,0,0.0283018867924528,0,0.132075471698113,0.839622641509434
results/upana.edu.gt,54,0.796296296296296,0.0185185185185185,0,0,0.148148148148148,0,0.0370370370370371,0.814814814814815
results/upao.edu.pe,28,0.714285714285714,0,0,0,0.214285714285714,0,0.0714285714285714,0.714285714285714
results/upf.es,969,0.732714138286894,0.131062951496388,0,0,0.022703818369453,0,0.113519091847265,0.863777089783282
results/upn.mx,81,0.901234567901235,0,0,0,0.0617283950617284,0,0.037037037037037,0.901234567901235
results/upsa.edu.bo,36,0.583333333333333,0.277777777777778,0,0,0.111111111111111,0,0.0277777777777777,0.861111111111111
results/uptu.ac.in,2,0,0.5,0,0,0.5,0,0,0.5
results/uqo.ca,63,0.396825396825397,0.412698412698413,0,0,0.126984126984127,0,0.0634920634920635,0.80952380952381
results/uqroo.mx,70,0.971428571428571,0,0,0,0.0285714285714286,0,0,0.971428571428571
results/urv.es,66,0.848484848484849,0,0,0,0,0,0.151515151515151,0.848484848484849
results/usao.edu,37,0.567567567567568,0.216216216216216,0,0,0.027027027027027,0,0.189189189189189,0.783783783783784
results/usc.edu.tt,59,0.0677966101694915,0.847457627118644,0,0,0.0169491525423729,0,0.0677966101694916,0.915254237288136
results/usd.edu,100,0.34,0.11,0,0,0.38,0,0.17,0.45
results/usergioarboleda.edu.co,30,0.766666666666667,0.0666666666666667,0,0,0.0333333333333333,0,0.133333333333333,0.833333333333333
results/usi.edu,44,0.522727272727273,0.0681818181818182,0,0,0.295454545454545,0,0.113636363636364,0.590909090909091
results/usiu.ac.ke,19,0.631578947368421,0.0526315789473684,0,0,0.210526315789474,0,0.105263157894737,0.684210526315789
results/usm.edu.ph,66,0.727272727272727,0,0,0,0,0,0.272727272727273,0.727272727272727
results/usp.ac.fj,172,0.587209302325581,0.00581395348837209,0,0,0.127906976744186,0,0.27906976744186,0.593023255813954
results/uss.edu.pe,17,0.294117647058824,0,0,0,0.294117647058824,0,0.411764705882353,0.294117647058824
results/ustanne.ednet.ns.ca,1,1,0,0,0,0,0,0,1
results/usue.ru,176,0.772727272727273,0.159090909090909,0,0,0.0454545454545455,0,0.0227272727272727,0.931818181818182
results/usuft.kiev.ua,4,0,1,0,0,0,0,0,1
results/ut.ac.ir,694,0.546109510086455,0.337175792507205,0,0,0.109510086455331,0,0.00720461095100866,0.88328530259366
results/uta.fi,112,0.839285714285714,0.116071428571429,0,0,0.0357142857142857,0,0.0089285714285714,0.955357142857143
results/utc.edu,147,0.163265306122449,0.0952380952380952,0,0,0.0816326530612245,0,0.659863945578231,0.258503401360544
results/utdt.edu,0,NA,NA,NA,NA,NA,NA,NA,NA
results/utech.edu.jm,0,NA,NA,NA,NA,NA,NA,NA,NA
results/ut.edu.co,0,NA,NA,NA,NA,NA,NA,NA,NA
results/utep.edu,733,0.16643929058663,0.0190995907230559,0,0,0.424283765347885,0,0.390177353342428,0.185538881309686
results/utgjiu.ro,0,NA,NA,NA,NA,NA,NA,NA,NA
results/utica.edu,0,NA,NA,NA,NA,NA,NA,NA,NA
results/utm.ac.mu,0,NA,NA,NA,NA,NA,NA,NA,NA
results/uto.edu.bo,0,NA,NA,NA,NA,NA,NA,NA,NA
results/utoronto.ca,1831,0.581103222282906,0.169306389950847,0,0,0.0868377935554342,0,0.162752594210814,0.750409612233752
results/uts.edu.au,650,0.141538461538462,0.0753846153846154,0,0,0.0276923076923077,0,0.755384615384615,0.216923076923077
results/utwente.nl,1678,0.459475566150179,0.32657926102503,0.000595947556615018,0,0.0458879618593564,0,0.16746126340882,0.786650774731824
results/uu.edu,42,0.0714285714285714,0.0238095238095238,0,0,0.380952380952381,0,0.523809523809524,0.0952380952380952
results/uum.edu.my,210,0.147619047619048,0.00476190476190476,0,0,0.10952380952381,0,0.738095238095238,0.152380952380952
results/uvanet.br,73,0.328767123287671,0.63013698630137,0,0,0,0,0.041095890410959,0.958904109589041
results/uvi.edu,90,0.0555555555555556,0.0333333333333333,0,0,0.811111111111111,0,0.1,0.0888888888888889
results/uvu.edu.cn,51,0,0.0196078431372549,0,0,0.0784313725490196,0,0.901960784313726,0.0196078431372549
results/uwa.edu.au,1328,0.0256024096385542,0.0105421686746988,0,0,0.905120481927711,0,0.0587349397590361,0.036144578313253
results/uwasa.fi,78,0.423076923076923,0.0256410256410256,0,0,0.179487179487179,0,0.371794871794872,0.448717948717949
results/uwe.ac.uk,307,0.149837133550489,0.0293159609120521,0,0,0.267100977198697,0,0.553745928338762,0.179153094462541
results/uwic.ac.uk,15,0,0,0,0,1,0,0,0
results/uwichill.edu.bb,6,0,0,0,0,1,0,0,0
results/uwm.edu.pl,230,0.773913043478261,0.139130434782609,0.00869565217391304,0,0.0652173913043478,0.00869565217391304,0.0130434782608696,0.921739130434783
results/uwo.ca,1918,0.296663190823775,0.111053180396246,0.0072992700729927,0.000521376433785193,0.480709071949948,0.0072992700729927,0.103753910323253,0.415537017726799
results/uwrf.edu,60,0.366666666666667,0.0166666666666667,0,0,0.3,0,0.316666666666667,0.383333333333333
results/uws.edu.au,88,0.329545454545455,0.125,0.0113636363636364,0,0.181818181818182,0,0.352272727272727,0.465909090909091
results/uwu.ac.lk,40,0.85,0,0,0,0,0,0.15,0.85
results/valdosta.edu,79,0.708860759493671,0.0506329113924051,0,0,0.189873417721519,0,0.050632911392405,0.759493670886076
results/victoriacollege.edu,24,0.166666666666667,0,0.0416666666666667,0,0.708333333333333,0,0.0833333333333333,0.208333333333333
results/visva-bharati.ac.in,5,0,0,0,0,1,0,0,0
results/vlekho.be,1,0,0,0,0,0,0,1,0
results/vmi.edu,60,0.3,0.0833333333333333,0,0,0.4,0,0.216666666666667,0.383333333333333
results/vsmu.sk,27,0.259259259259259,0,0,0,0.111111111111111,0,0.62962962962963,0.259259259259259
results/vstu.ru,75,0.12,0.8,0,0,0.04,0,0.0399999999999999,0.92
results/vutbr.cz,1165,0.521888412017167,0.172532188841202,0,0,0.200858369098712,0.000858369098712446,0.104721030042918,0.694420600858369
results/wakf.org,4,0.25,0.5,0,0,0,0,0.25,0.75
results/warnborough.edu,27,0.814814814814815,0,0,0,0,0,0.185185185185185,0.814814814814815
results/wayne.uakron.edu,2,0,0,0,0,0,0,1,0
results/wcccd.edu,7,0,0,0,0,1,0,0,0
results/wcjc.edu,14,0.142857142857143,0.0714285714285714,0,0,0.714285714285714,0,0.0714285714285714,0.214285714285714
results/wdsdjxy.com,2,1,0,0,0,0,0,0,1
results/wdu.edu.ng,11,0.727272727272727,0,0,0,0,0,0.272727272727273,0.727272727272727
results/westcoastuniversity-edu.com,6,0.833333333333333,0,0,0,0,0,0.166666666666667,0.833333333333333
results/wgu.edu,142,0.0845070422535211,0.0352112676056338,0.0140845070422535,0,0.028169014084507,0.0140845070422535,0.838028169014085,0.133802816901408
results/widyagama.ac.id,25,0.12,0,0,0,0.88,0,0,0.12
results/winona.edu,67,0.238805970149254,0.0895522388059701,0,0,0.552238805970149,0,0.119402985074627,0.328358208955224
results/wisnuwardhana.ac.id,65,0.0615384615384615,0.0307692307692308,0,0,0.876923076923077,0,0.0307692307692308,0.0923076923076923
results/witcc.edu,15,0.0666666666666667,0.2,0,0,0.733333333333333,0,0,0.266666666666667
results/wit.edu,63,0.0952380952380952,0.158730158730159,0,0,0.428571428571429,0,0.317460317460317,0.253968253968254
results/wiu.edu.sy,10,0,0,0,0,1,0,0,0
results/wm.edu,868,0.408986175115207,0.0311059907834101,0,0,0.100230414746544,0,0.459677419354839,0.440092165898617
results/wmpenn.edu,28,0.25,0.214285714285714,0,0,0.285714285714286,0,0.25,0.464285714285714
results/wou.edu.my,93,0.010752688172043,0.89247311827957,0,0,0.010752688172043,0,0.0860215053763441,0.903225806451613
results/wpi.edu,689,0.425253991291727,0.0972423802612482,0,0,0.0943396226415094,0,0.383164005805515,0.522496371552975
results/wright.edu,169,0.165680473372781,0.159763313609467,0,0,0.0591715976331361,0,0.615384615384615,0.325443786982249
results/wsfiz.edu.pl,22,0.772727272727273,0,0,0,0.227272727272727,0,0,0.772727272727273
results/wsu.ac.za,8,0.5,0,0,0,0,0,0.5,0.5
results/wsu.edu.et,3,0.666666666666667,0.333333333333333,0,0,0,0,0,1
results/wustl.edu,3934,0.24224707676665,0.0355871886120996,0,0,0.0604982206405694,0,0.661667513980681,0.277834265378749
results/wvc.edu,21,0.285714285714286,0,0,0,0.571428571428571,0,0.142857142857143,0.285714285714286
results/wvncc.edu,13,0.461538461538462,0.153846153846154,0,0,0.153846153846154,0,0.230769230769231,0.615384615384615
results/wvsu.edu.ph,59,0.864406779661017,0,0.0169491525423729,0,0,0.0169491525423729,0.11864406779661,0.88135593220339
results/wwcc.wy.edu,0,NA,NA,NA,NA,NA,NA,NA,NA
results/yangtzeu.edu.cn,12,0,0.0833333333333333,0,0,0.0833333333333333,0,0.833333333333333,0.0833333333333333
results/ybu.edu.tr,40,0.275,0.025,0,0,0.65,0,0.0499999999999999,0.3
results/yonsei.ac.kr,592,0.449324324324324,0.228040540540541,0,0,0.153716216216216,0,0.168918918918919,0.677364864864865
results/ysu.edu,22370,0.69950827000447,0.00040232454179705,0,0,0.000447027268663388,0,0.299642378185069,0.699910594546267
results/yu.edu.jo,190,0.0157894736842105,0,0,0,0.58421052631579,0,0.4,0.0157894736842105
results/yuntech.edu.tw,316,0.705696202531646,0.117088607594937,0,0,0.120253164556962,0,0.0569620253164557,0.822784810126582
results/yzu.edu.cn,166,0.0783132530120482,0.0542168674698795,0,0,0.0240963855421687,0,0.843373493975904,0.132530120481928
results/yzu.edu.tw,216,0.226851851851852,0.199074074074074,0,0,0.305555555555556,0,0.268518518518518,0.425925925925926
results/zu.edu.ly,181,0.801104972375691,0,0,0,0.0110497237569061,0,0.187845303867403,0.801104972375691
results/zums.ac.ir,90,0.988888888888889,0.0111111111111111,0,0,0,0,0,1
